"gender","grade","snap1","snap2","snap3","snap4","snap5","snap6","snap7","snap8","snap9","academic_achievement"
"Boy",4,"Somewhat true","Somewhat true","Somewhat true","Somewhat true","Somewhat true","Not true","Not true","Certainly true","Not true",4.75
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true",2.28571428571429
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",5.375
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.25
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.55555555555556
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.5
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",3.25
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",5
"Boy",4,"Somewhat true","Somewhat true","Not true","Not true","Not true","Somewhat true","Not true","Somewhat true","Somewhat true",3
"Boy",4,"Somewhat true","Not true","Not true","Not true","Not true","Somewhat true","Somewhat true","Not true","Somewhat true",4.75
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.5
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.6
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.25
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.5
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.28571428571429
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.75
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",3.25
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",5
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.75
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.66666666666667
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.66666666666667
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.54545454545455
"Boy",4,"Somewhat true","Somewhat true","Not true","Somewhat true","Not true","Somewhat true","Somewhat true","Somewhat true","Somewhat true",3.71428571428571
"Boy",4,"Certainly true","Certainly true","Somewhat true","Certainly true","Certainly true","Certainly true","Somewhat true","Somewhat true","Certainly true",3.5
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.28571428571429
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.66666666666667
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.875
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",3.625
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.85714285714286
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.5
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.44444444444444
"Boy",4,"Not true","Somewhat true","Not true","Not true","Not true","Somewhat true","Not true","Somewhat true","Not true",2.57142857142857
"Boy",4,"Not true","Not true","Somewhat true","Not true","Not true","Not true","Not true","Not true","Not true",4.55555555555556
"Boy",4,"Somewhat true","Not true","Not true","Somewhat true","Somewhat true","Somewhat true","Not true","Somewhat true","Not true",5
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3
"Boy",4,"Not true","Somewhat true","Not true","Somewhat true","Somewhat true","Certainly true","Not true","Certainly true","Not true",3.14285714285714
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.28571428571429
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.875
"Boy",4,"Certainly true","Certainly true","Somewhat true","Somewhat true","Certainly true","Certainly true","Somewhat true","Certainly true","Somewhat true",2
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.22222222222222
"Boy",4,"Not true","Somewhat true","Not true","Somewhat true","Somewhat true","Not true","Not true","Somewhat true","Not true",3.875
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.44444444444444
"Boy",4,"Not true","Not true","Somewhat true","Not true","Not true","Not true","Not true","Somewhat true","Somewhat true",4.72727272727273
"Boy",4,"Not true","Not true","Somewhat true","Somewhat true","Somewhat true","Somewhat true","Not true","Somewhat true","Not true",4.77777777777778
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.25
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.875
"Boy",4,"Not true","Somewhat true","Not true","Not true","Not true","Not true","Not true","Certainly true","Not true",3.625
"Boy",4,"Somewhat true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true","Not true",3.5
"Boy",4,"Somewhat true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.5
"Boy",4,"Not true","Somewhat true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",3
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.66666666666667
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.11111111111111
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.5
"Boy",4,"Somewhat true","Somewhat true","Somewhat true","Somewhat true","Somewhat true","Somewhat true","Not true","Somewhat true","Somewhat true",3.28571428571429
"Boy",4,"Not true","Somewhat true","Somewhat true","Somewhat true","Not true","Somewhat true","Not true","Somewhat true","Not true",3.7
"Boy",4,"Somewhat true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.125
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",2.66666666666667
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.625
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.77777777777778
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.875
"Boy",4,"Somewhat true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.5
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",3.75
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.58333333333333
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.9
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true",5.11111111111111
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",5.11111111111111
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4
"Boy",4,"Not true","Somewhat true","Not true","Somewhat true","Not true","Somewhat true","Somewhat true","Somewhat true","Somewhat true",3.625
"Boy",4,"Somewhat true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true",3.7
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.125
"Boy",4,"Somewhat true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.11111111111111
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",5
"Boy",4,"Somewhat true","Certainly true","Somewhat true","Not true","Somewhat true","Somewhat true","Not true","Certainly true","Not true",3.88888888888889
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.33333333333333
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",2.57142857142857
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true","Somewhat true","Not true",3.375
"Boy",4,"Not true","Somewhat true","Somewhat true","Somewhat true","Somewhat true","Not true","Not true","Certainly true","Somewhat true",3.25
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.55555555555556
"Boy",4,"Not true","Not true","Not true","Somewhat true","Somewhat true","Somewhat true","Not true","Certainly true","Not true",2.625
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.33333333333333
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.57142857142857
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.625
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4
"Boy",4,"Certainly true","Somewhat true","Somewhat true","Somewhat true","Somewhat true","Somewhat true","Not true","Somewhat true","Not true",2.4
"Boy",4,"Not true","Not true","Not true","Somewhat true","Not true","Somewhat true","Not true","Somewhat true","Not true",5
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.375
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.45454545454545
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Somewhat true",4.5
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",2.71428571428571
"Boy",4,"Somewhat true","Somewhat true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",3.25
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",5.5
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",4
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true",3.66666666666667
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",1.88888888888889
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.5
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",2.88888888888889
"Boy",4,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.5
